ItemNo,ItemCode,ItemSize,ItemDesc,Main_Group,Item_Group,StoreName,TariffHeadNo,UnitCode,PcsRate,Qty1Kg,ItemLength
TL1140,T1604FMOA/R11001,,DOWEL PIN 2X8,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1141,T1523FMOA/R11001,,DOWEL PIN 2X8,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1142,T1528FMOA/R11001,,DOWEL PIN 2X8,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1143,T1581FMOA/R11001,,DOWEL PIN 2X8,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1144,T2434FMOA/R11001,,DOWEL PIN 2X8,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1145,T0695BLOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1146,T1558BLOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1147,T1526FM1A/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1148,T1604FM1A/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1149,T1523FMOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL115,,,BRASS BALL BEARING BUSH SIZE: OD 40 X ID 32 X 75MM,Tools,TOOLS,TOOL STORE,29051100,NOS,0,1,0
TL1150,T1528FMOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1151,T1581FMOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1152,T2434FMOA/R11001Z,,DOWEL PIN SPL 2X8MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1153,T3493BLOA/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1154,T3577BLOA/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1155,T3419BLOA/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1156,T3419BLOB/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1157,T3419BLOC/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1158,T4213MFOA-BL/R17002,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1159,T3488BLOA/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL116,,,FOR ITEM CODE B14023/V11069 SIZE - 120 X 98 X 30 K-340-E LM F 503 X 253 M G A,Tools,TOOLS,TOOL STORE,29051100,KGS,0,1,0
TL1160,T3488BLOB/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1161,T3409FMOA/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1162,T3409FMOB/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1163,T3409FMOC/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1164,T3409FMOD/R17003,,CLIP REAR DISC HOSE,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1165,T1104BLOA/R17004,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1166,T1018FMOB/R17004,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1167,T3996MFOA-BL/R17004,,CLIP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1168,T3496BLOA/R17006,,SPRING WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1169,T3621BLOA/R17006,,SPRING WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL117,,,FOR ITEM CODE B14023/V11069 SIZE - 159 X 112 X 28 K-340-E LM F 503 X 253 M G A,Tools,TOOLS,TOOL STORE,29051100,KGS,0,1,0
TL1170,T3491FMOA/R17006,,SPRING WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1171,T3628BLOA/R17007,,CIRCLIP (J-24),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1172,T3626BLOA/R17008,,EXTERNAL CIRCLIP (A-18),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1173,T3627HLOA/R17008,,EXTERNAL CIRCLIP (A-18),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1174,T3629BLOA/R17010,,EXTERNAL CIRCLIP (A-10),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1175,T3633HLOA/R17010,,EXTERNAL CIRCLIP (A-10),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1176,T3633HLOB/R17010,,EXTERNAL CIRCLIP (A-10),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1177,T3634BLOA/R17011,,EXTERNAL CIRCLIP (A-12),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1178,T3630HLOA/R17011,,EXTERNAL CIRCLIP (A-12),Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1179,T3640BLOA/R17012,,SPRING,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL118,,,FOR ITEM CODE S27021 / S27022 / S27026 / R22005 SIZE - 200 X 130 X 25 K-340-E LM F 503 X 253 M G A,Tools,TOOLS,TOOL STORE,29051100,KGS,0,1,0
TL1180,T3641HLOA/R17012,,SPRING,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1181,T3641HLOB/R17012,,SPRING,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1182,T4058MFOA-BL/R17013,,HOSE CLAMP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1183,T4060FMOA-BL/R17014,,HOSE CLAMP,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1184,T3709BLOA/R17015,,WASHER THRUST WASHER LOCK,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1185,T3687FMOA/R17015,,WASHER THRUST WASHER LOCK,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1186,T3711BLOA/R17016,,BELLEVILLE WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1187,T3711BLOB/R17016,,BELLEVILLE WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1188,T3697FMOA/R17016,,BELLEVILLE WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1189,T3697FMOB/R17016,,BELLEVILLE WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL119,,,EN8 FLAT (IMPORTED) 32X350X555MM (1 MTR),Tools,TOOLS,TOOL STORE,29051100,KGS,0,1,0
TL1190,T3697FMOC/R17016,,BELLEVILLE WASHER,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1191,T4004BLOA/R17018,,DISC SPRING,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1192,T4003FMOA/R17018,,DISC SPRING,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1193,T3749BLOA/R17023,,SHIM ABS SENSOR,Tools,,PIANO STORE,29051100,NOS,0,0,0
TL1194,T3751BLOA/R17024,,GEAR LINKAGE SPACER 4MM,Tools,,PIANO STORE,29051100,NOS,0,0,0
